ZIP_Code	CITY_NAME	ST_ABBREV	SERVICE_Avail
25079	Falling Rock	Appalachia	1 GIG
25514	Fort Gay	Appalachia	1 GIG
25081	Foster	Appalachia	1 GIG
25083	Gallagher	Appalachia	1 GIG
25085	Gauley Bridge	Appalachia	1 GIG
25517	Genoa	Appalachia	1 GIG
25086	Glasgow	Appalachia	1 GIG
25090	Glen Ferris	Appalachia	1 GIG
25102	Handley	Appalachia	1 GIG
25103	Hansford	Appalachia	1 GIG
25107	Hernshaw	Appalachia	1 GIG
25110	Hugheston	Appalachia	1 GIG
25701	Huntington	Appalachia	1 GIG
25704	Huntington	Appalachia	1 GIG
25526	Hurricane	Appalachia	1 GIG
25111	Indore	Appalachia	1 GIG
25112	Institute	Appalachia	1 GIG
25529	Julian	Appalachia	1 GIG
25115	Kanawha Falls	Appalachia	1 GIG
25118	Kimberly	Appalachia	1 GIG
25535	Lavalette	Appalachia	1 GIG
25125	Lizemores	Appalachia	1 GIG
25126	London	Appalachia	1 GIG
25130	Madison	Appalachia	1 GIG
25132	Mammoth	Appalachia	1 GIG
25134	Miami	Appalachia	1 GIG
25541	Milton	Appalachia	1 GIG
25136	Montgomery	Appalachia	1 GIG
25139	Mount Carbon	Appalachia	1 GIG
25142	Nellis	Appalachia	1 GIG
25143	Nitro	Appalachia	1 GIG
25545	Ona	Appalachia	1 GIG
25148	Orgas	Appalachia	1 GIG
25154	Peytona	Appalachia	1 GIG
25156	Pinch	Appalachia	1 GIG
25159	Poca	Appalachia	1 GIG
25160	Pond Gap	Appalachia	1 GIG
25161	Powellton	Appalachia	1 GIG
25162	Pratt	Appalachia	1 GIG
25165	Racine	Appalachia	1 GIG
25169	Ridgeview	Appalachia	1 GIG
25173	Robson	Appalachia	1 GIG
25177	Saint Albans	Appalachia	1 GIG
25560	Scott Depot	Appalachia	1 GIG
25181	Seth	Appalachia	1 GIG
25186	Smithers	Appalachia	1 GIG
25565	Spurlockville	Appalachia	1 GIG
26690	Swiss	Appalachia	1 GIG
25193	Sylvester	Appalachia	1 GIG
25201	Tad	Appalachia	1 GIG
25205	Uneeda	Appalachia	1 GIG
25570	Wayne	Appalachia	1 GIG
25209	Whitesville	Appalachia	1 GIG
25214	Winifrede	Appalachia	1 GIG
28513	Ayden	North Carolina	1 GIG
27827	Falkland	North Carolina	1 GIG
27829	Fountain	North Carolina	1 GIG
27834	Greenville	North Carolina	1 GIG
27858	Greenville	North Carolina	1 GIG
28530	Grifton	North Carolina	1 GIG
27837	Grimesland	North Carolina	1 GIG
27879	Simpson	North Carolina	1 GIG
27884	Stokes	North Carolina	1 GIG
28590	Winterville	North Carolina	1 GIG
28704	Arden	North Carolina	1 GIG
28724	Dana	North Carolina	1 GIG
28726	East Flat Rock	North Carolina	1 GIG
28729	Etowah	North Carolina	1 GIG
28731	Flat Rock	North Carolina	1 GIG
28732	Fletcher	North Carolina	1 GIG
28739	Hendersonville	North Carolina	1 GIG
28791	Hendersonville	North Carolina	1 GIG
28792	Hendersonville	North Carolina	1 GIG
28742	Horse Shoe	North Carolina	1 GIG
28759	Mills River	North Carolina	1 GIG
28758	Mountain Home	North Carolina	1 GIG
28766	Penrose	North Carolina	1 GIG
28790	Zirconia	North Carolina	1 GIG
25606	Accoville	Appalachia	1 GIG
25607	Amherstdale	Appalachia	1 GIG
41603	Banner	Appalachia	1 GIG
41203	Beauty	Appalachia	1 GIG
41514	Belfry	Appalachia	1 GIG
25022	Blair	Appalachia	1 GIG
25665	Borderland	Appalachia	1 GIG
25508	Chapmanville	Appalachia	1 GIG
25667	Chattaroy	Appalachia	1 GIG
25047	Clothier	Appalachia	1 GIG
25614	Cora	Appalachia	1 GIG
25669	Crum	Appalachia	1 GIG
24827	Cyclone	Appalachia	1 GIG
25617	Davin	Appalachia	1 GIG
41214	Debord	Appalachia	1 GIG
25670	Delbarton	Appalachia	1 GIG
25076	Ethel	Appalachia	1 GIG
41219	Flatgap	Appalachia	1 GIG
41527	Forest Hills	Appalachia	1 GIG
41531	Hardy	Appalachia	1 GIG
25624	Henlawson	Appalachia	1 GIG
25625	Holden	Appalachia	1 GIG
41535	Huddy	Appalachia	1 GIG
41224	Inez	Appalachia	1 GIG
25674	Kermit	Appalachia	1 GIG
25628	Kistler	Appalachia	1 GIG
25676	Lenore	Appalachia	1 GIG
25601	Logan	Appalachia	1 GIG
25630	Lorado	Appalachia	1 GIG
41230	Louisa	Appalachia	1 GIG
41231	Lovely	Appalachia	1 GIG
25632	Lyburn	Appalachia	1 GIG
25634	Mallory	Appalachia	1 GIG
25635	Man	Appalachia	1 GIG
41543	McAndrews	Appalachia	1 GIG
25637	Mount Gay	Appalachia	1 GIG
25685	Naugatuck	Appalachia	1 GIG
25149	Ottawa	Appalachia	1 GIG
41240	Paintsville	Appalachia	1 GIG
25639	Peach Creek	Appalachia	1 GIG
25547	Pecks Mill	Appalachia	1 GIG
41250	Pilgrim	Appalachia	1 GIG
41653	Prestonsburg	Appalachia	1 GIG
25691	Rawl	Appalachia	1 GIG
25183	Sharples	Appalachia	1 GIG
41255	Sitka	Appalachia	1 GIG
41503	South Williamson	Appalachia	1 GIG
41256	Staffordsville	Appalachia	1 GIG
25646	Stollings	Appalachia	1 GIG
41567	Stone	Appalachia	1 GIG
25647	Switzer	Appalachia	1 GIG
41260	Thelma	Appalachia	1 GIG
41262	Tomahawk	Appalachia	1 GIG
25649	Verdunville	Appalachia	1 GIG
41267	Warfield	Appalachia	1 GIG
25652	Whitman	Appalachia	1 GIG
25653	Wilkinson	Appalachia	1 GIG
25661	Williamson	Appalachia	1 GIG
25654	Yolyn	Appalachia	1 GIG
28525	Deep Run	North Carolina	1 GIG
27534	Goldsboro	North Carolina	1 GIG
28501	Kinston	North Carolina	1 GIG
28504	Kinston	North Carolina	1 GIG
28551	La Grange	North Carolina	1 GIG
28752	Marion	North Carolina	1 GIG
28761	Nebo	North Carolina	1 GIG
28519	Bridgeton	North Carolina	1 GIG
28523	Cove City	North Carolina	1 GIG
28526	Dover	North Carolina	1 GIG
28527	Ernul	North Carolina	1 GIG
28560	New Bern	North Carolina	1 GIG
28562	New Bern	North Carolina	1 GIG
28573	Pollocksville	North Carolina	1 GIG
28586	Vanceboro	North Carolina	1 GIG
26134	Belmont	Appalachia	1 GIG
45714	Belpre	Appalachia	1 GIG
45620	Cheshire	Appalachia	1 GIG
26142	Davisville	Appalachia	1 GIG
26143	Elizabeth	Appalachia	1 GIG
45729	Fleming	Appalachia	1 GIG
26146	Friendly	Appalachia	1 GIG
45631	Gallipolis	Appalachia	1 GIG
25515	Gallipolis Ferry	Appalachia	1 GIG
25247	Hartford	Appalachia	1 GIG
25106	Henderson	Appalachia	1 GIG
25123	Leon	Appalachia	1 GIG
25253	Letart	Appalachia	1 GIG
45742	Little Hocking	Appalachia	1 GIG
45744	Lowell	Appalachia	1 GIG
45750	Marietta	Appalachia	1 GIG
25260	Mason	Appalachia	1 GIG
45760	Middleport	Appalachia	1 GIG
26150	Mineral Wells	Appalachia	1 GIG
25264	Mount Alto	Appalachia	1 GIG
25265	New Haven	Appalachia	1 GIG
26155	New Martinsville	Appalachia	1 GIG
45768	Newport	Appalachia	1 GIG
26159	Paden City	Appalachia	1 GIG
26160	Palestine	Appalachia	1 GIG
26101	Parkersburg	Appalachia	1 GIG
26104	Parkersburg	Appalachia	1 GIG
25550	Point Pleasant	Appalachia	1 GIG
45769	Pomeroy	Appalachia	1 GIG
26055	Proctor	Appalachia	1 GIG
45771	Racine	Appalachia	1 GIG
26164	Ravenswood	Appalachia	1 GIG
25270	Reedy	Appalachia	1 GIG
45773	Reno	Appalachia	1 GIG
25271	Ripley	Appalachia	1 GIG
45775	Rutland	Appalachia	1 GIG
26170	Saint Marys	Appalachia	1 GIG
26175	Sistersville	Appalachia	1 GIG
25276	Spencer	Appalachia	1 GIG
45779	Syracuse	Appalachia	1 GIG
26105	Vienna	Appalachia	1 GIG
26180	Walker	Appalachia	1 GIG
26181	Washington	Appalachia	1 GIG
26184	Waverly	Appalachia	1 GIG
25287	West Columbia	Appalachia	1 GIG
45788	Whipple	Appalachia	1 GIG
26187	Williamstown	Appalachia	1 GIG
27812	Bethel	North Carolina	1 GIG
27825	Everetts	North Carolina	1 GIG
27857	Oak City	North Carolina	1 GIG
27861	Parmele	North Carolina	1 GIG
27871	Robersonville	North Carolina	1 GIG
27892	Williamston	North Carolina	1 GIG
27809	Battleboro	North Carolina	1 GIG
27819	Conetoe	North Carolina	1 GIG
27822	Elm City	North Carolina	1 GIG
27823	Enfield	North Carolina	1 GIG
27856	Nashville	North Carolina	1 GIG
27864	Pinetops	North Carolina	1 GIG
27801	Rocky Mount	North Carolina	1 GIG
27803	Rocky Mount	North Carolina	1 GIG
27804	Rocky Mount	North Carolina	1 GIG
27874	Scotland Neck	North Carolina	1 GIG
27878	Sharpsburg	North Carolina	1 GIG
27886	Tarboro	North Carolina	1 GIG
28725	Dillsboro	North Carolina	1 GIG
28788	Webster	North Carolina	1 GIG
28723	Cullowhee	North Carolina	1 GIG
28734	Franklin	North Carolina	1 GIG
28763	Otto	North Carolina	1 GIG
28774	Sapphire	North Carolina	1 GIG
28779	Sylva	North Carolina	1 GIG
27814	Blounts Creek	North Carolina	1 GIG
27817	Chocowinity	North Carolina	1 GIG
27889	Washington	North Carolina	1 GIG
28617	Crumpler	North Carolina	1 GIG
28640	Jefferson	North Carolina	1 GIG
28643	Lansing	North Carolina	1 GIG
28693	Warrensville	North Carolina	1 GIG
28694	West Jefferson	North Carolina	1 GIG
71301	Alexandria	Mid South	1 GIG
71302	Alexandria	Mid South	1 GIG
71303	Alexandria	Mid South	1 GIG
71405	Ball	Mid South	1 GIG
71407	Bentley	Mid South	1 GIG
71328	Deville	Mid South	1 GIG
71423	Dry Prong	Mid South	1 GIG
71359	Pineville	Mid South	1 GIG
71360	Pineville	Mid South	1 GIG
71467	Pollock	Mid South	1 GIG
71923	Arkadelphia	Mid South	1 GIG
71743	Gurdon	Mid South	1 GIG
72823	Atkins	Ozarks	1 GIG
65605	Aurora	Ozarks	1 GIG
65705	Marionville	Ozarks	1 GIG
65708	Monett	Ozarks	1 GIG
65723	Pierce City	Ozarks	1 GIG
65769	Verona	Ozarks	1 GIG
71220	Bastrop	Mid South	1 GIG
71229	Collinston	Mid South	1 GIG
71261	Mer Rouge	Mid South	1 GIG
72501	Batesville	Ozarks	1 GIG
72521	Cave City	Ozarks	1 GIG
72527	Desha	Ozarks	1 GIG
72562	Newark	Ozarks	1 GIG
72568	Pleasant Plains	Ozarks	1 GIG
72571	Rosie	Ozarks	1 GIG
72579	Sulphur Rock	Ozarks	1 GIG
71110	Barksdale Air Force Base	Mid South	1 GIG
71006	Benton	Mid South	1 GIG
71111	Bossier City	Mid South	1 GIG
71112	Bossier City	Mid South	1 GIG
71037	Haughton	Mid South	1 GIG
71067	Princeton	Mid South	1 GIG
71409	Boyce	Mid South	1 GIG
65616	Branson	Ozarks	1 GIG
65653	Forsyth	Ozarks	1 GIG
65672	Hollister	Ozarks	1 GIG
65679	Kirbyville	Ozarks	1 GIG
65726	Point Lookout	Ozarks	1 GIG
65739	Ridgedale	Ozarks	1 GIG
65740	Rockaway Beach	Ozarks	1 GIG
65754	Spokane	Ozarks	1 GIG
70634	Deridder	Mid South	1 GIG
70657	Ragley	Mid South	1 GIG
70659	Rosepine	Mid South	1 GIG
72837	Dover	Ozarks	1 GIG
71730	El Dorado	Mid South	1 GIG
71749	Junction City	Mid South	1 GIG
71759	Norphlet	Mid South	1 GIG
71762	Smackover	Mid South	1 GIG
71765	Strong	Mid South	1 GIG
38723	Avon	Mid South	1 GIG
38701	Greenville	Mid South	1 GIG
38703	Greenville	Mid South	1 GIG
38748	Hollandale	Mid South	1 GIG
38756	Leland	Mid South	1 GIG
38760	Metcalfe	Mid South	1 GIG
38780	Wayside	Mid South	1 GIG
38930	Greenwood	Mid South	1 GIG
38751	Indianola	Mid South	1 GIG
38761	Moorhead	Mid South	1 GIG
38954	Sidon	Mid South	1 GIG
74331	Afton	Ozarks	1 GIG
74344	Grove	Ozarks	1 GIG
72543	Heber Springs	Ozarks	1 GIG
72581	Tumbling Shoals	Ozarks	1 GIG
72342	Helena	Ozarks	1 GIG
72355	Lexa	Ozarks	1 GIG
72366	Marvell	Ozarks	1 GIG
72374	Poplar Grove	Ozarks	1 GIG
72390	West Helena	Ozarks	1 GIG
71909	Hot Springs Village	Mid South	1 GIG
71949	Jessieville	Mid South	1 GIG
72087	Lonsdale	Mid South	1 GIG
72335	Forrest City	Ozarks	1 GIG
72348	Hughes	Ozarks	1 GIG
72359	Madison	Ozarks	1 GIG
72394	Widener	Ozarks	1 GIG
70630	Bell City	Mid South	1 GIG
70646	Hayes	Mid South	1 GIG
70647	Iowa	Mid South	1 GIG
70650	Lacassine	Mid South	1 GIG
72411	Bay	Ozarks	1 GIG
72416	Bono	Ozarks	1 GIG
72417	Brookland	Ozarks	1 GIG
72421	Cash	Ozarks	1 GIG
72401	Jonesboro	Ozarks	1 GIG
72404	Jonesboro	Ozarks	1 GIG
72437	Lake City	Ozarks	1 GIG
72467	State University	Ozarks	1 GIG
72471	Swifton	Ozarks	1 GIG
71247	Hodge	Mid South	1 GIG
71251	Jonesboro	Mid South	1 GIG
71268	Quitman	Mid South	1 GIG
70601	Lake Charles	Mid South	1 GIG
70605	Lake Charles	Mid South	1 GIG
70606	Lake Charles	Mid South	1 GIG
70607	Lake Charles	Mid South	1 GIG
70611	Lake Charles	Mid South	1 GIG
70615	Lake Charles	Mid South	1 GIG
70629	Lake Charles	Mid South	1 GIG
70663	Sulphur	Mid South	1 GIG
70665	Sulphur	Mid South	1 GIG
70668	Vinton	Mid South	1 GIG
70669	Westlake	Mid South	1 GIG
71403	Anacoco	Mid South	1 GIG
71426	Fisher	Mid South	1 GIG
71429	Florien	Mid South	1 GIG
71459	Fort Polk	Mid South	1 GIG
71439	Hornbeck	Mid South	1 GIG
71446	Leesville	Mid South	1 GIG
71461	Newllano	Mid South	1 GIG
64067	Lexington	Ozarks	1 GIG
64074	Napoleon	Ozarks	1 GIG
64097	Wellington	Ozarks	1 GIG
71753	Magnolia	Mid South	1 GIG
71770	Waldo	Mid South	1 GIG
72104	Malvern	Mid South	1 GIG
71449	Many	Mid South	1 GIG
71462	Noble	Mid South	1 GIG
71486	Zwolle	Mid South	1 GIG
64468	Maryville	Ozarks	1 GIG
71018	Cotton Valley	Mid South	1 GIG
71055	Minden	Mid South	1 GIG
72619	Bull Shoals	Ozarks	1 GIG
72626	Cotter	Ozarks	1 GIG
72634	Flippin	Ozarks	1 GIG
72635	Gassville	Ozarks	1 GIG
72642	Lakeview	Ozarks	1 GIG
72651	Midway	Ozarks	1 GIG
72653	Mountain Home	Ozarks	1 GIG
71414	Clarence	Mid South	1 GIG
71456	Natchez	Mid South	1 GIG
71457	Natchitoches	Mid South	1 GIG
71497	Natchitoches	Mid South	1 GIG
72043	Diaz	Ozarks	1 GIG
72075	Jacksonport	Ozarks	1 GIG
72112	Newport	Ozarks	1 GIG
72473	Tuckerman	Ozarks	1 GIG
65656	Galena	Ozarks	1 GIG
65669	Highlandville	Ozarks	1 GIG
65686	Kimberling City	Ozarks	1 GIG
65714	Nixa	Ozarks	1 GIG
65721	Ozark	Ozarks	1 GIG
65737	Reeds Spring	Ozarks	1 GIG
65742	Rogersville	Ozarks	1 GIG
65753	Sparta	Ozarks	1 GIG
65771	Walnut Shade	Ozarks	1 GIG
66053	Louisburg	Ozarks	1 GIG
66062	Olathe	Ozarks	1 GIG
66064	Osawatomie	Ozarks	1 GIG
66071	Paola	Ozarks	1 GIG
66083	Spring Hill	Ozarks	1 GIG
72433	Hoxie	Ozarks	1 GIG
72455	Pocahontas	Ozarks	1 GIG
72476	Walnut Ridge	Ozarks	1 GIG
72830	Clarksville	Ozarks	1 GIG
72834	Dardanelle	Ozarks	1 GIG
72845	Knoxville	Ozarks	1 GIG
72846	Lamar	Ozarks	1 GIG
72847	London	Ozarks	1 GIG
72110	Morrilton	Ozarks	1 GIG
72127	Plumerville	Ozarks	1 GIG
72858	Pottsville	Ozarks	1 GIG
72801	Russellville	Ozarks	1 GIG
72802	Russellville	Ozarks	1 GIG
71001	Arcadia	Mid South	1 GIG
71227	Choudrant	Mid South	1 GIG
71235	Dubach	Mid South	1 GIG
71245	Grambling	Mid South	1 GIG
71270	Ruston	Mid South	1 GIG
71272	Ruston	Mid South	1 GIG
71275	Simsboro	Mid South	1 GIG
74959	Spiro	Ozarks	1 GIG
64401	Agency	Ozarks	1 GIG
64501	Saint Joseph	Ozarks	1 GIG
64503	Saint Joseph	Ozarks	1 GIG
64504	Saint Joseph	Ozarks	1 GIG
64505	Saint Joseph	Ozarks	1 GIG
64506	Saint Joseph	Ozarks	1 GIG
64507	Saint Joseph	Ozarks	1 GIG
64485	Savannah	Ozarks	1 GIG
72958	Waldron	Ozarks	1 GIG
71483	Winnfield	Mid South	1 GIG
73717	Alva	Red River	1 GIG
75751	Athens	Red River	1 GIG
75752	Athens	Red River	1 GIG
75756	Brownsboro	Red River	1 GIG
75124	Eustace	Red River	1 GIG
75144	Kerens	Red River	1 GIG
75770	Larue	Red River	1 GIG
75778	Murchison	Red River	1 GIG
75163	Trinidad	Red River	1 GIG
76825	Brady	South Texas	1 GIG
77833	Brenham	South Texas	1 GIG
77868	Navasota	South Texas	1 GIG
77801	Bryan	South Texas	1 GIG
77802	Bryan	South Texas	1 GIG
77803	Bryan	South Texas	1 GIG
77807	Bryan	South Texas	1 GIG
77808	Bryan	South Texas	1 GIG
77840	College Station	South Texas	1 GIG
77843	College Station	South Texas	1 GIG
77845	College Station	South Texas	1 GIG
77328	Cleveland	South Texas	1 GIG
77301	Conroe	South Texas	1 GIG
77302	Conroe	South Texas	1 GIG
77303	Conroe	South Texas	1 GIG
77304	Conroe	South Texas	1 GIG
77306	Conroe	South Texas	1 GIG
77384	Conroe	South Texas	1 GIG
77385	Conroe	South Texas	1 GIG
77354	Magnolia	South Texas	1 GIG
77316	Montgomery	South Texas	1 GIG
77356	Montgomery	South Texas	1 GIG
77318	Willis	South Texas	1 GIG
77378	Willis	South Texas	1 GIG
74030	Drumright	Red River	1 GIG
73701	Enid	Red River	1 GIG
73703	Enid	Red River	1 GIG
73705	Enid	Red River	1 GIG
73503	Fort Sill	Red River	1 GIG
73501	Lawton	Red River	1 GIG
73505	Lawton	Red River	1 GIG
76240	Gainesville	Red River	1 GIG
76264	Sadler	Red River	1 GIG
75092	Sherman	Red River	1 GIG
76273	Whitesboro	Red River	1 GIG
78753	Austin	South Texas	1 GIG
76527	Florence	South Texas	1 GIG
78626	Georgetown	South Texas	1 GIG
78628	Georgetown	South Texas	1 GIG
78633	Georgetown	South Texas	1 GIG
76530	Granger	South Texas	1 GIG
78634	Hutto	South Texas	1 GIG
76537	Jarrell	South Texas	1 GIG
78641	Leander	South Texas	1 GIG
78642	Liberty Hill	South Texas	1 GIG
78653	Manor	South Texas	1 GIG
78660	Pflugerville	South Texas	1 GIG
78664	Round Rock	South Texas	1 GIG
78665	Round Rock	South Texas	1 GIG
75644	Gilmer	Red River	1 GIG
75645	Gilmer	Red River	1 GIG
75647	Gladewater	Red River	1 GIG
75662	Kilgore	Red River	1 GIG
75601	Longview	Red River	1 GIG
75604	Longview	Red River	1 GIG
75693	White Oak	Red River	1 GIG
75143	Kemp	Red River	1 GIG
75156	Mabank	Red River	1 GIG
75147	Mabank	Red River	1 GIG
75148	Malakoff	Red River	1 GIG
75750	Arp	Red River	1 GIG
75652	Henderson	Red River	1 GIG
75654	Henderson	Red River	1 GIG
75658	Joinerville	Red River	1 GIG
75684	Overton	Red River	1 GIG
74431	Dewar	Red River	1 GIG
74437	Henryetta	Red River	1 GIG
74445	Morris	Red River	1 GIG
74447	Okmulgee	Red River	1 GIG
77320	Huntsville	South Texas	1 GIG
77340	Huntsville	South Texas	1 GIG
77341	Huntsville	South Texas	1 GIG
77358	New Waverly	South Texas	1 GIG
75760	Cushing	Red River	1 GIG
75766	Jacksonville	Red River	1 GIG
75780	New Summerfield	Red River	1 GIG
75801	Palestine	Red River	1 GIG
75142	Kaufman	Red River	1 GIG
77338	Humble	South Texas	1 GIG
77346	Humble	South Texas	1 GIG
77339	Kingwood	South Texas	1 GIG
77345	Kingwood	South Texas	1 GIG
77365	Porter	South Texas	1 GIG
75758	Chandler	Red River	1 GIG
75763	Frankston	Red River	1 GIG
75757	Bullard	Red River	1 GIG
75762	Flint	Red River	1 GIG
75941	Diboll	South Texas	1 GIG
75949	Huntington	South Texas	1 GIG
75901	Lufkin	South Texas	1 GIG
75904	Lufkin	South Texas	1 GIG
75969	Pollok	South Texas	1 GIG
75103	Canton	Red River	1 GIG
75140	Grand Saline	Red River	1 GIG
75771	Lindale	Red River	1 GIG
75773	Mineola	Red River	1 GIG
75783	Quitman	Red River	1 GIG
75790	Van	Red River	1 GIG
77523	Baytown	South Texas	1 GIG
77520	Baytown	South Texas	1 GIG
77521	Baytown	South Texas	1 GIG
77535	Dayton	South Texas	1 GIG
77580	Mont Belvieu	South Texas	1 GIG
75455	Mount Pleasant	Red River	1 GIG
75457	Mount Vernon	Red River	1 GIG
75686	Pittsburg	Red River	1 GIG
75480	Scroggins	Red River	1 GIG
75493	Winfield	Red River	1 GIG
74401	Muskogee	Red River	1 GIG
74403	Muskogee	Red River	1 GIG
74467	Wagoner	Red River	1 GIG
75925	Alto	South Texas	1 GIG
75946	Garrison	South Texas	1 GIG
75961	Nacogdoches	South Texas	1 GIG
75962	Nacogdoches	South Texas	1 GIG
75964	Nacogdoches	South Texas	1 GIG
75965	Nacogdoches	South Texas	1 GIG
77327	Cleveland	South Texas	1 GIG
77532	Crosby	South Texas	1 GIG
77336	Huffman	South Texas	1 GIG
77357	New Caney	South Texas	1 GIG
77372	Splendora	South Texas	1 GIG
75421	Brookston	Red River	1 GIG
75460	Paris	Red River	1 GIG
75462	Paris	Red River	1 GIG
75477	Roxton	Red River	1 GIG
75486	Sumner	Red River	1 GIG
73052	Lindsay	Red River	1 GIG
73075	Pauls Valley	Red River	1 GIG
73098	Wynnewood	Red River	1 GIG
73077	Perry	Red River	1 GIG
75409	Anna	Red River	1 GIG
76227	Aubrey	Red River	1 GIG
75009	Celina	Red River	1 GIG
75034	Frisco	Red River	1 GIG
75058	Gunter	Red River	1 GIG
76249	Krum	Red River	1 GIG
75068	Little Elm	Red River	1 GIG
75071	McKinney	Red River	1 GIG
75454	Melissa	Red River	1 GIG
76258	Pilot Point	Red River	1 GIG
76259	Ponder	Red River	1 GIG
75078	Prosper	Red River	1 GIG
76266	Sanger	Red River	1 GIG
76271	Tioga	Red River	1 GIG
73051	Lexington	Red River	1 GIG
73057	Maysville	Red River	1 GIG
73068	Noble	Red River	1 GIG
73080	Purcell	Red River	1 GIG
73095	Wayne	Red River	1 GIG
74868	Seminole	Red River	1 GIG
74884	Wewoka	Red River	1 GIG
74023	Cushing	Red River	1 GIG
74059	Perkins	Red River	1 GIG
74074	Stillwater	Red River	1 GIG
74075	Stillwater	Red River	1 GIG
74078	Stillwater	Red River	1 GIG
75431	Como	Red River	1 GIG
75482	Sulphur Springs	Red River	1 GIG
75494	Winnsboro	Red River	1 GIG
75002	Allen	Red River	1 GIG
75114	Crandall	Red River	1 GIG
75217	Dallas	Red River	1 GIG
75253	Dallas	Red River	1 GIG
75132	Fate	Red River	1 GIG
75126	Forney	Red River	1 GIG
75069	McKinney	Red River	1 GIG
75149	Mesquite	Red River	1 GIG
75180	Mesquite	Red River	1 GIG
75181	Mesquite	Red River	1 GIG
75407	Princeton	Red River	1 GIG
75032	Rockwall	Red River	1 GIG
75087	Rockwall	Red River	1 GIG
75189	Royse City	Red River	1 GIG
75159	Seagoville	Red River	1 GIG
75160	Terrell	Red River	1 GIG
75161	Terrell	Red River	1 GIG
75098	Wylie	Red River	1 GIG
75605	Longview	Red River	1 GIG
75789	Troup	Red River	1 GIG
75701	Tyler	Red River	1 GIG
75702	Tyler	Red River	1 GIG
75703	Tyler	Red River	1 GIG
75704	Tyler	Red River	1 GIG
75705	Tyler	Red River	1 GIG
75706	Tyler	Red River	1 GIG
75707	Tyler	Red River	1 GIG
75708	Tyler	Red River	1 GIG
75709	Tyler	Red River	1 GIG
75791	Whitehouse	Red River	1 GIG
77951	Bloomington	South Texas	1 GIG
77968	Inez	South Texas	1 GIG
77977	Placedo	South Texas	1 GIG
77988	Telferner	South Texas	1 GIG
77901	Victoria	South Texas	1 GIG
77904	Victoria	South Texas	1 GIG
77905	Victoria	South Texas	1 GIG
73801	Woodward	Red River	1 GIG
79526	Hermleigh	West Texas	1 GIG
79549	Snyder	West Texas	1 GIG
79512	Colorado City	West Texas	1 GIG
79545	Roscoe	West Texas	1 GIG
79556	Sweetwater	West Texas	1 GIG
79601	Abilene	West Texas	1 GIG
79602	Abilene	West Texas	1 GIG
79603	Abilene	West Texas	1 GIG
79605	Abilene	West Texas	1 GIG
79606	Abilene	West Texas	1 GIG
79504	Baird	West Texas	1 GIG
79510	Clyde	West Texas	1 GIG
79607	Dyess Air Force Base	West Texas	1 GIG
79536	Merkel	West Texas	1 GIG
79562	Tuscola	West Texas	1 GIG
79563	Tye	West Texas	1 GIG
76430	Albany	West Texas	1 GIG
79101	Amarillo	West Texas	1 GIG
79102	Amarillo	West Texas	1 GIG
79103	Amarillo	West Texas	1 GIG
79104	Amarillo	West Texas	1 GIG
79106	Amarillo	West Texas	1 GIG
79107	Amarillo	West Texas	1 GIG
79108	Amarillo	West Texas	1 GIG
79111	Amarillo	West Texas	1 GIG
79124	Amarillo	West Texas	1 GIG
79109	Amarillo	West Texas	1 GIG
79110	Amarillo	West Texas	1 GIG
79118	Amarillo	West Texas	1 GIG
79119	Amarillo	West Texas	1 GIG
79121	Amarillo	West Texas	1 GIG
79015	Canyon	West Texas	1 GIG
79016	Canyon	West Texas	1 GIG
79045	Hereford	West Texas	1 GIG
79088	Tulia	West Texas	1 GIG
79501	Anson	West Texas	1 GIG
92225	Blythe	Pacific	1 GIG
85334	Ehrenberg	Pacific	1 GIG
76424	Breckenridge	West Texas	1 GIG
86429	Bullhead City	Pacific	1 GIG
86442	Bullhead City	Pacific	1 GIG
86426	Fort Mohave	Pacific	1 GIG
86427	Fort Mohave	Pacific	1 GIG
86440	Mohave Valley	Pacific	1 GIG
76354	Burkburnett	West Texas	1 GIG
76367	Iowa Park	West Texas	1 GIG
88103	Cannon Air Force Base	West Texas	1 GIG
88101	Clovis	West Texas	1 GIG
79325	Farwell	West Texas	1 GIG
79035	Friona	West Texas	1 GIG
88135	Texico	West Texas	1 GIG
76437	Cisco	West Texas	1 GIG
76448	Eastland	West Texas	1 GIG
76466	Olden	West Texas	1 GIG
76470	Ranger	West Texas	1 GIG
95521	Arcata	Pacific	1 GIG
95524	Bayside	Pacific	1 GIG
95525	Blue Lake	Pacific	1 GIG
95528	Carlotta	Pacific	1 GIG
95501	Eureka	Pacific	1 GIG
95503	Eureka	Pacific	1 GIG
95536	Ferndale	Pacific	1 GIG
95537	Fields Landing	Pacific	1 GIG
95540	Fortuna	Pacific	1 GIG
95547	Hydesville	Pacific	1 GIG
95551	Loleta	Pacific	1 GIG
95519	McKinleyville	Pacific	1 GIG
95562	Rio Dell	Pacific	1 GIG
95564	Samoa	Pacific	1 GIG
95565	Scotia	Pacific	1 GIG
95570	Trinidad	Pacific	1 GIG
86001	Flagstaff	Pacific	1 GIG
86004	Flagstaff	Pacific	1 GIG
86011	Flagstaff	Pacific	1 GIG
79520	Hamlin	West Texas	1 GIG
86401	Kingman	Pacific	1 GIG
86409	Kingman	Pacific	1 GIG
86403	Lake Havasu City	Pacific	1 GIG
86404	Lake Havasu City	Pacific	1 GIG
